id,new,title,description,summary,keywords,platforms,copying-policy,sha
callver,,Callver,"Programlar iáin DOS sÅrÅmÅnÅ belirler","Bir program áalçütçrçrken DOS sÅrÅmÅnÅ belirler.","Dos FreeDOS setver dosver callver sÅrÅm","DOS (nasm)","Kamu malç",079d06c6ffb40b4618cbe878b5e2d0e20887a4330fd83b3ff7d65c2bfbeff509
causeway,,CauseWay,"CauseWay DOS geniületicisi","CauseWay DOS geniületicisi. Uygulamalarçn korumalç kipi kullanmalarç iáin destek saßlar. (DOS4GW'ye benzer.)","dos, dos4gw, asm, watcom, geniületici",DOS,"Kamu malç",2e140a4a956231e14b5f3c196ac9c28f04c931e6968499372e5b3c3e679f152a
cdogs,,C-DOGS,"C-DOGS, Cyberdogs'un devamçdçr (etrafta kîtÅ adamlarç havaya uáurarak dolaüçn)",,,dos,"Kaynak kodu ile bedava",0df0adc807e652aefbfae9e6af6ce603dee4908c2decf01e724b0efe5cf2449c
cdp,,CDP,"Komut satçrç ile DOS iáin ses CD'si áalçcç","Komut satçrç ile DOS iáin ses CD'si áalçcç.","cdp, ses, cd-rom","DOS, FreeDOS",Freeware,7ee2e0af1c607ce4266ce0ae54b548e2d7c07428690cd740a4cd0a2e40b71d4a
cdrcache,,cdrcache,"SÅrÅcÅler iáin okunanlarç înbelleße alçr","CD-ROM înbelleßi, bir sÅrÅcÅ iáin okunanlarç înbelleße alçr, XMS, 386 veya daha iyisi","arabellek, freedos, smartdrv, cd-rom",,"GNU Genel Kamu Lisansç, 2. SÅrÅm",2ddc611635e05f254fae9ba59edbcbdaf9a003724cb89a2886fe5306fa3214da
cdrom2ui,,cdrom2ui,"Temel CD-ROM sÅrÅcÅ araálarç","SÅrÅcÅ harfi ile seáilmiü herhangi bir CD-ROM'u áçkartmak, paráayç kapatmak, kilitlemek, kilidi aámak veya sçfçrlamak iáin kÅáÅk bir araá.","freedos, cd-rom",,"GNU Genel Kamu Lisansç, 2. SÅrÅm",07fef5b368213e066d25e1b758a03e09b7b83efb00f7ec4260b206d69d8e00e8
chicken2,,"Chicken 2","tavuk iáeren ateü etme oyunu",,,DOS,Emailware,eb8d733eb194e7b0e124726e251adb445be4b9548e7f48dfc569142407e351d2
chkdsk,,CHKDSK,"Diskte hata olup olmadçßçnç denetleyin","Diskte hata olup olmadçßçnç denetleyin.","Disk hatalarçnç denetle","DOS, FreeDOS","GNU Genel Public License, 2. SÅrÅm",d565f42cb47ff84b5ab4ed5974412333e825adfa984d2d9b05b86b4cc6dca8c8
choice,,choice,"Seáim sun ve bekle","Kullançcçya bir seáim sun ve bir tuüa basçlmasçnç bekle",freedos,"DOS ** KITTEN'e ihtiyaá duyar","GNU Genel Public License, 2. SÅrÅm",8e42bf05e8b5b63475671633739cf44a0bb5ea6de4dc64bdc0c5df52287d42e1
clamav,,"Clam Anti-Virus (ClamAV)","Dosya ve dizinleri virÅs iáin tarar","ClamAV, dosya ve dizinleri virÅs olup olmadçßçna bakmak iáin tarar.","clamav, av, anti-virÅs, virÅs","Unix, Windows, BeOS, DOS","GNU Genel Public License, 2. SÅrÅm",6584cabb8c9a02a21fe79a86d93a2dc08d8a9b2d2560301bc18266e55156a9c6
clamdb,,"Clam Anti-Virus Database","ClamAV iáin virÅs veritabanç","ClamAV iáin virÅs veritabanç.","clamav, av, anti-virÅs, virÅs, db, veritabanç","Platformdan baßçmsçz","GNU Genel Public License, 2. SÅrÅm",36ef506a2418bd4199abf2e8360bc6804f532f088d9fd6264181b3d0777bf81d
cmdedit,,CmdEdit,"DOS arayÅzÅne tam dÅzenleme iülevleri saßlayan TSR (terminate & stay resident) yardçmcç araá","DOS arayÅzÅne tam dÅzenleme îzellikleri saßlayan bir TSR (sonlandçr ve yerleüik kal) yardçmcç programç; geri áaßçrma iáin komutlarç ve sÅrÅcÅ/dizin áiftlerini yalçtçr; tançmlanabilir semboller ile deßiükenleri ve programlanabilir fonksiyon tuüu tançmlarçnç ve makrolarç destekler; yÅrÅtÅlebilir uzantçlar ve dizinlerle birlikte, komutlarçn ve (uzun) dosya adlarçnçn isteße baßlç tamamlanmasçnç saßlar; ve deßiüen sÅrÅcÅleri ile dizinlerin aynç anda deßiütirilmesini saßlar. Geniületme ve bir satçrdaki birden fazla komut da desteklenir.","Dos 16 bit dÅzenle komut",DOS,"Kaynak kodu ile bedava",ed30941f10b25403fb0a52e0b5608fd9b8249cb04847c0e65dd92b8aa1c03c72
cmos,,CMOS.COM,"CMOS belleßini kaydet ve geri getir",,"CMOS FreeDOS",DOS,GPL,56211e778bb2f66f07c74b6cc1dd11ab159cb857184eebcc562394bd2b1c4eb1
command,,FreeCom,"FreeDOS Komut Kabußu",,"freecom freedos komut kabußu","dos dosemu","GNU General Public License, Version 2",a3bbb02facd48ea2b3e5f927420d9d8865d89cf575e6b5720277cf5835f84a4e
comp,,COMP,"Dosyalarç mukayese et ve farklçlçklarç gîrÅntÅle","Dosyalarç mukayese et ve farklçlçklarçnç gîrÅntÅle","karüçlaütçr, comp, dosya karüçlaütçr","DOS, FreeDOS","MIT Lisansç",f70c6cc080860ac5dff2851ceb9bcf2219f6625ae2339993ad00e361eb98d25b
compinfo,,compinfo,"PC'niz hakkçnda bilgi gîrÅntÅleyin",,"freedos, bilgisayar, bilgi, compinfo",dos,GPL,fa5a180d00dc219ef232da822198b4632976dbed7f2b834b7554fbd73c4a2df3
compute,,COMPUTE,"Belirli bir matematiksel ifadeyi hesaplar",,"freedos, ifade, parser, matematik, hesapla",freedos,"GNU GPL",ab0d970b964554050d8c41f997db6914bc3e9c87bb6e6df0cbe2f6f3bca284e0
cpidos,,"CPI (Code Page Information) Package","DISPLAY tÅrÅ DOS kod sayfalarç","DISPLAY tÅrÅ, UPX ile sçkçütçrçlmçü, áeüitli DOS kod sayfasç ile CPI dosyalarç paketi.","display, kod sayfasç, code page, cp, dos kod sayfasç, dos cp, karakter seti",FreeDOS,"GNU Genel Kamu Lisansç, 2. SÅrÅm",e1404044d85fa1e9c30dfd1853909ac84b6a87e6c89f788413cd13b2bb1d133d
cpied,,cpied,"Grafik arayÅzlÅ CPI yazçtipi dÅzenleyicisi","Grafik arayÅzlÅ CPI yazçtipi dÅzenleyicisi.","cpi,cpx,yazçtipi,dÅzenleyici",DOS,"GNU Genel Kamu Lisansç, 3. SÅrÅm",b76413376ff5f52754a856e073a3d86fec002c0cd506eeffa26c63e4c9f39eba
cpp2ccmt,,cpp2ccmt,"C++'dan C'ye yorum dînÅütÅrÅcÅsÅ","C++'dan C'ye yorum dînÅütÅrÅcÅsÅ.",yorumlar,DOS,"GNU Kçsçtlç Genel Kamu Lisansç, SÅrÅm 2.1",89225d319353e73b986f6400a58bbe82bf51a66a279d190ac25e75f631dfe5e0
crc32,,CRC32,"Dosyalarçn standart 32 bit CRC saßlamasçnç hesaplar",,crc32,dos,"Kamu malç",573188666dd4f5d7a686ba8f964993f7f81c80ed2a70792815d5960c4fb803d7
crynwr,,Crynwr,"ôzgÅr paket sÅrÅcÅleri koleksiyonu","Crynwr üirketinden îzgÅr paket sÅrÅcÅleri koleksiyonu",paket,DOS,"ôzgÅr yazçlçm",60a1fdde3aa6b7980f2afb3555931567fcd4234e24607e91a3f04d3b05fea386
csphinx,,"Sphinx C--","Sphinx C-- C ile ASM ortasçnda bir derleyicidir",,,DOS,Greenware,8fba74099d6150a36451883c7f5fc79f43a34d1836a58d3275d74e627840125d
ctmouse,,CTMouse,"FreeDOS fare sÅrÅcÅsÅ",,"Fare, fareler, tekerlek",FreeDOS,"GNU Genel Kamu Lisansç, 2. SÅrÅm",d6b7db9a8ea5ed62ab3dc7ece379f13984f7d8d122bb28c2afe0d5fedc34203e
curl,,cURL,"Veri aktarmak iáin komut satçrç aracç","Curl, URL sîzdizimi ile belirtilen verileri aktarmak iáin bir komut satçrç aracçdçr.","freedos, curl",FreeDOS,"ôzgÅr yazçlçm",0b6a186b67c256ff378ed39aff811d970df58e3947cdc91f776b94ad11936d81
cwsdpmi,,CWSDPMI,"32-bit DPMI DOS geniületicisi.","DJGPP iáin tasarlanmçü 32-bit DPMI DOS geniületicisi.","geniületici, DPMI, DJGPP","DOS, FreeDOS","GNU Genel Kamu Lisansç, 2. SÅrÅm",fdf2ffd9372401482a514d033690cb1585105710d23be35c6769e3dffdf0534f
cyberdog,,Cyberdogs,"KîtÅ adamlarç havaya uáurarak etrafta dolaüçn",,,dos,"Kamu malç",b82faf4be86ea46beebe9c32f85d64eef1ad181ac6609cc080b59ebc585eac1f
daa2iso,,DAA2ISO,"DAA ve GBI kalçplarçnç dînÅütÅrmek iáin araá","Tek ve áok paráalç DAA ve GBI kalçplarçnç îzgÅn ISO biáimine dînÅütÅrmek iáin bir araá.","daa2iso,poweriso",DOS,"GNU Genel Kamu Lisansç, 2. SÅrÅm",c75c77cd36d13d5dd784c559599c9afa79e8026a791e4eef7fde424ba91b3309
debug,,DEBUG,"Program deneme ve dÅzenleme aracç","Bir program deneme ve dÅzenleme aracç","debug, hata ayçklayçcç, DPMI hata ayçklayçcç, 32bit hata ayçklayçcç, áekirdek hata ayçklayçcçsç","DOS (NASM ile birleütirin), FreeDOS","MIT Lisansç",b680d86cb6cd92e051c42ef942bff0818c1058d8825e9d27731f0386b72d646e
defrag,,Defrag,"Birleütirme (defragmentation) programç","Birleütirme (defragmentation) programç.",defragmenter,FreeDOS,"GNU Genel Kamu Lisansç, 2. SÅrÅm",6e1d46eaed56012a97e9f6f07fad4aab9edf2e95d7bbf15f23d5b7c045d6cecf
deltree,,DELTREE,"Dosya ve dizinleri sil","Dosya ve dizinleri iáerdikleri tÅm dosyalar ve alt dizinler ile sil.","freedos, sil, aßaá","DOS, FreeDOS","GNU Genel Kamu Lisansç, 2. SÅrÅm",4328bdb74bc0c2048076deb500055b2965c852125b1dac04a6903fc5cf0b0165
demosapa,,"Assistance Demo","ôzel bir yardçm programçnçn kullançlçüçnç gîstermek iáin sade bir paket.","ôzel yÅkleme medyasç oluütururken FreeDOS oluüturma ortamç tarafçndan otomatik olarak dahil edilebilen îzel bir yardçm programç kullanarak gîstermek iáin basit bir paket. Paket USB ve CD-ROM ortamçnda otomatik olarak baülayacaktçr. Ayrçca hem BASIC hem de FULL kurulum tÅrlerinde kurulacak ve kullançlacaktçr.",freedos,DOS,"Kamu malç",3fed2d43061859369924cf347f43e265f6dbb1c4fadb3a5f4d7f8abe2fc266d7
devload,,devload,"Komut satçrçndan cihaz sÅrÅcÅleri yÅkle","Komut satçrç cihaz sÅrÅcÅ yÅkleyici program, UMB'leri (Upper Memory Blocks, öst Bellek Bloklarç) destekler","Komut satçrç, cihaz, sÅrÅcÅ, yÅkle, ctload, devload","DOS, NASM, FreeDOS","GNU Genel Kamu Lisansç, 2. SÅrÅm",356cc7e0701294d41906b34bd24fdee8908b19c0053943938ef28830cdae281b
dialog,,Dialog,"Kabuk betiklerinde diyalog kutularç gîrÅntÅle",,"diyalog, curses","DOS, Unix, Windows, Curses, GTK","GNU Kçsçtlç Genel Kamu Lisansç, SÅrÅm 2.1",960daaa1520f74dc26f56251b7360118063361dcde049d7d6bbc1b214ad3f46b
dillo,,Dillo,"Hçzç ve az hafçza kullançmç ile bilinen ònternet tarayçcçsç","Hçzç ve az hafçza kullançmç ile bilinen grafik bir ònternet tarayçcçsç.","dillo, web, www, tarayçcç",DOS,"GNU Genel Kamu Lisansç, 3. SÅrÅm",f174f9e06f872f8d6ed2e381c605b333ed344a415dd875a779aabdcc29e639dd
diskcomp,,DISKCOMP,"Disk karüçlaütçrma programç",,"diskcomp, karüçlaütçr, disk","DOS, FreeDOS","GNU Genel Kamu Lisansç, 2. SÅrÅm",e1c032e84f8f5437533b7d61d966eded91f4e269f6c8209d093d5975710acfc5
diskcopy,,DiskCopy,"Bir diski ya da kalçp dosyasçnç baüka bir diske kopyala","Bir diski ya da kalçp dosyasçnç baüka bir diske kopyala","Freedos, disk, diskcopy, kopyala","DOS, FreeDOS","GNU Genel Kamu Lisansç, 2. SÅrÅm",b6c5163c1fbc2438060b2a31f7e71dcb0060663befa627ed02f7de5260807dd4
display,,DISPLAY,"Kod sayfasç yînetimi iáin sÅrÅcÅ","Kod sayfasç yînetimi iáin sÅrÅcÅ (ekran veya yazçcç)","ekran, ega, vga, nls, cpi, cpx","DOS, FreeDOS","GNU Genel Kamu Lisansç, 2. SÅrÅm",0343e67efe35a954af07132ffe83429d4cb67ed5be12916d459650b7e9d01bf8
dj_bin,,"DJGPP binutils","DJGPP binutils: baßlayçcç, assembler, vs.","DJGPP binutils: baßlayçcç, assembler, vs.","gcc, make, derleyici, c, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_bison,,"DJGPP Bison","DJGPP Bison (YACC ile uyumlu bir ayrçütçrçcç oluüturucu)",,"bison, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_faq,,"DJGPP FAQ","DJGPP SSS belgeleri",,"gcc, sss, make, derleyici, c, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_flex,,"DJGPP Flex","DJGPP Flex (hçzlç sîzlÅksel analiz oluüturucu)",,"flex, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_gcc,,"DJGPP GCC","DJGPP GCC (C derleyici)",,"gcc, derleyici, c, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_gdb,,"DJGPP GDB","DJGPP Hata ayçklayçcç (GDB)",,"gcc, gdb, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_gpp,,"DJGPP GPP","DJGPP GPP (C++ derleyicisi)",,"derleyici, cpp, gpp, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_make,,"DJGPP make","DJGPP make",,"gcc, make, derleyici, c, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_objc,,"DJGPP Objective-C compiler","DJGPP Objective-C derleyicisi",,"gcc, objective-c, derleyici, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_rhide,,"DJGPP RHIDE","DJGPP RHIDE dÅzenleyici",,"rhide, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
dj_txinf,,"DJGPP Texinfo","DJGPP Texinfo (info dosya gîrÅntÅleyici)",,"texinfo, djgpp",DOS,"GNU Genel Kamu Lisansç",0000000000000000000000000000000000000000000000000000000000000000
djgpp,,DJGPP,"DJGPP ortamç",,"gcc, derleyici, c, djgpp",DOS,"GNU Genel Kamu Lisansç, 2. SÅrÅm",bd3920d89c9a8a5bb57bc86a87c979e41fe5586cc1546b55eb6c4deec5aa1c04
djgpp_bn,,"DJGPP binutils","DJGPP binutils: baßlayçcç, assembler, vs.","DJGPP binutils: baßlayçcç, assembler, vs.","gcc, make, derleyici, c, djgpp",DOS,"GNU Genel Kamu Lisansç",dbf398dd0a57c0aedbd77941a6a6415c3eaa0c5d2e3d212df710323ef46288bc
djgpp_bs,,"DJGPP Bison","DJGPP Bison (YACC ile uyumlu bir ayrçütçrçcç oluüturucu)",,"bison, djgpp",DOS,"GNU Genel Kamu Lisansç",0c408c8f27010b768c8ea894b757e40c767d0721725bf71476d8e09ba19f7b24
djgpp_db,,"DJGPP GDB","DJGPP Hata ayçklayçcç (GDB)",,"gcc, gdb, djgpp",DOS,"GNU Genel Kamu Lisansç",08b215eda5121233c7c298314bef08b63731482ede30679f04b1d2429efbefce
djgpp_fq,,"DJGPP FAQ","DJGPP SSS belgeleri",,"gcc, SSS, make, derleyici, c, djgpp",DOS,"GNU Genel Kamu Lisansç",3f43f327a84b5433948c153b362dcde37df603454b4d8848c6ca716ff6983aaa
djgpp_fx,,"DJGPP Flex","DJGPP Flex (hçzlç sîzlÅksel analiz oluüturucu)",,"flex, djgpp",DOS,"GNU Genel Kamu Lisansç",7a6d429e8535e08a05867d87b06d813b2b57d4da80b53ecb8ac180959c410f47
djgpp_gc,,"DJGPP GCC","DJGPP GCC (C derleyicisi)",,"gcc, derleyici, c, djgpp",DOS,"GNU Genel Kamu Lisansç",96c2a95a059335e7f06389d103e9aec73e347dd95353adad6767842f6b0c7fad
djgpp_gp,,"DJGPP GPP","DJGPP GPP (C++ derleyicisi)",,"derleyici, cpp, gpp, djgpp",DOS,"GNU Genel Kamu Lisansç",ee82745dbec83d20023ffe224b95bf1791fadb00eb59473fae98b5ee5e8fb753
djgpp_mk,,"DJGPP make","DJGPP make",,"gcc, make, derleyici, c, djgpp",DOS,"GNU Genel Kamu Lisansç",1bc93519783f66628fc45a3e7fc8845ef8a942322b61a6ccc83d3196e79c778a
djgpp_ob,,"DJGPP Objective-C compiler","DJGPP Objective-C derleyicisi",,"gcc, objective-c, derleyici, djgpp",DOS,"GNU Genel Kamu Lisansç",8ba63cdf58ab572c682f8551f71ec12c18be775f1fd2312c92bd83709180eff0
djgpp_rh,,"DJGPP RHIDE","DJGPP RHIDE dÅzenleyici",,"rhide, djgpp",DOS,"GNU Genel Kamu Lisansç",a8597f7099b24398dce94eae37ce7bb19bfaa4d02aa30289fec60401b8e1d083
djgpp_tx,,"DJGPP Texinfo","DJGPP Texinfo (info dosya gîrÅntÅleyici)",,"texinfo, djgpp",DOS,"GNU Genel Kamu Lisansç",2a59d8925f005d482e2b37ecfae0104c218ada82bf5b2d84591902e2ddf5a8ed
dn2,,"DOS Navigator 2","Äeüitli iülevleri olan dosya yîneticisi","DOS Navigator 2 OpenSource, áeüitli dosya ile dizin yînetimi iülevleri olan ve DOS Navigator'a dayalç bir dosya yîneticisidir (c) 1991-99 RIT Research Labs.","dos tarayçcçsç, norton commander",DOS,"ôzgÅr yazçlçm, BSD Lisansçna benzer",65318053f04044538dc6332c31e0372fbbbba938c45a3aa5d4040cb6a6153cb5
dog,,DOG,"Alternatif bir command.com kabußu","Alternatif bir command.com kabußu.","komut, kabuk","DOS (Turbo C++ 1.01, ASM), FreeDOS","GNU Genel Kamu Lisansç, 2. SÅrÅm",ba35e4c136c8e084ff800d57579ab39f9c260cc1c246058e58065d44b4acf5d7
dojs,,DOjS,"Sesi destekleyen DOS JavaScript tuvali","DOjS, WAV ve MIDI ses desteßine sahip JavaScript uyumlu bir tuvaldir. DOjS, Dosbox'ta ve geráek donançmda veya MS-DOS, FreeDOS veya Windows 95/98 / ME gibi DOS tabanlç herhangi bir Windows ile sanal bir makinede áalçüçr. Geráek donançmda áalçütçrçyorsançz, 4MB ile en az 80386'ya ihtiyacçnçz olacaktçr. Asgari 32MB RAM'e sahip bir Pentium sçnçfç makine (> = 100MHz) tavsiye ederim.","java, JavaScript",DOS,"Äeüitli Lisanslar, LICENSE dosyasçna bakçn",8d1ee9ee7e223a5f85efd64b49787d443c50f15d1561ea4fdb1e6f80b0e99280
dos32a,,DOS/32A,"DOS/32A, bir DOS geniületicisidir","DOS/32A, bir DOS geniületicisidir.","7-zip, 7z, 7za, arüiv yînetici",DOS,"ôzgÅr yazçlçm, BSD Lisansçna benzer",dbd2dc7e0a1f21cda807b4326090cde43d20bdc90431cc298071d78a267e65a1
dosdef,,"DOS Defender","DOS Defender x86 geráek mod DOS 2D atçcç oyunudur","DOS Defender, x86 geráek mod bir DOS 2D atçcç oyunudur. Az sayçda DOS makinelerinin hÉlÉ mevcut olmasçndan dolayç hedef platform aslçnda DOSBox'dçr, ancak herhangi bir DOS sisteminde belli bir noktaya kadar áalçümasç beklenir. Oyun fareyle oynanabilir ancak oyun kolu ile oynanmak iáin tasarlanmçütçr.",oyun,DOS,"Kamu malç",860f938ca38a5eb03fec1a5c2b570cf8b96b0f489ba7c5f9fdf9700d86abd308
dosfsck,,DOSFSCK,"Dosya sisteminin tutarlçlçßçnç denetle","Dosya sistemlerinin tutarlçlçßçnç kontrol eder ve bunlarç onarmaya áalçüçr.","scandisk,chkdsk",DOS,"GNU Genel Kamu Lisansç, 2. SÅrÅm",5b4ee84cf3621321c223e5d0ab64b4a83f542d04cdf5d3e4058b42820650754d
doshexed,,DOSHEXED,"Onaltçlç dÅzenleyici ve gîrÅntÅleyici",,"onaltçlç dÅzenleyici gîrÅntÅleyici hata ayçklayçcç",DOS,"GNU Genel Kamu Lisansç, 3. SÅrÅm",8b0821174b7f013912a13f9a8f81b1bf4fc61d8c2ade7b67f599e1f56e829ee1
doslfn,,DOSLFN,"Uzun dosya adç (LFN) API'sini saßlar","DÅz DOS'ta uzun dosya adç (LFN) API'sini (Windows olmadan) saßlar. Bu sÅrÅm, CD-ROM desteßi iáin SHSUCDX'e ihtiyaá duyar.","uzun dosya ismi, lfn","dos ('386+)","Freeware, kaynak kodu ile",dad37b3e23fd1c3ccef7237af37a8772648d96694f07c0f65b1c208018d2dc4f
dosmid,,DOSMid,"Biráok synthesizer iáin MIDI áalçcç (AWE, MPU-401, OPL...)","DOSMid, DOS iáin bir MIDI ve MUS áalardçr. Äok mÅtevazç donançm yapçlandçrmalarçnda áalçüacak üekilde tasarlanmçü bir geráek kip uygulamasçdçr. Standart MIDI dosyalarçnç, RIFF'de MIDI'yi (yani RMID) ve (Id Software'in Doom, Heretic, Hexen, vs. gibi biráok oyunda kullandçßç) MUS seslerini áalar.","midi,mus,rmid,áalar",DOS,"Sadeleütirilmiü (2 Koüullu) BSD Lisansç",11bf156b358c8bd88cddc3348ff39bdb34f63c200b59e9a89052055a3e8945db
dosrifs,,DOSRIFS,"òki PC arasçnda seri baßlantç Åzerinden sÅrÅcÅ paylaüçmç iáin yerleüik bir program (sÅrÅcÅ eüleütirme)",,"tsr, sÅrÅcÅ, aß",dos,"Freeware, kaynak kodu ile",c35c52309380d0c52564339e5e5a01b5279fa02e05807104e7d0b5eddec48050
dosutil,,DOSUTIL,"Batch dosyalarç iáin kÅáÅk yardçmcç programlar koleksiyonu","Toplu iü dosyalarç iáin kÅáÅk yardçmcç programlar koleksiyonu","DOSUTILS SCRDUMP",,"European Union Public License v1.1",1ab90002220110f005f3b82b1314bac715916790a9b8a625a78b1c7e69724e5e
doszip,,"Doszip Commander","LFN uyumlu, yerleüik zip araálç dosya yîneticisi.","KÅáÅk bir LFN uyumlu, yerleüik zip araálç dosya yîneticisi. JWasm ve OpenWatcom ile derlenmiütir. DOS ve Windows iáin tÅm kaynak kodu iáerir","DOS FreeDOS","DOS WIN32","GNU General  Kamu Lisansç, 2. SÅrÅm",20ef426ffb2f8f1f02c1c1c35eb71d7e4a1a2a3f6b4e65ba7af3c40ca947270e
dpmione,,DPMIONE,"DOS Korunmuü Kip ArayÅzÅ (sadece kaynaklar)",,"geniületici, DPMI, DJGPP","DOS, FreeDOS","GNU General  Kamu Lisansç, 3. SÅrÅm",480188e2609823b9686e8f4f386e9164463e5a93ed4b813c948b4f693c852a00
drmind,,"Dr. Mind","Dr. Mind, Mastermind (TM) masa oyununun PC uyarlamasçdçr.","Dr. Mind, tançnmçü bir masa oyununun bir PC uyarlamasçdçr. Bilgisayar gizli bir renk kodu oluüturur ve oyuncu 8 tur iáinde tam deseni bulmak zorundadçr. Her turun ardçndan, bilgisayar, áîzÅmlerle hangi rengin eüleütißine dair ipuálarç verir. Oyun, baülangçáta flulaütçrçlmçü 24 fotoßraf grubuna sahiptir - geáerli bir kod kombinasyonunu her buldußunuzda, bir resimle îdÅllendirilirsiniz. Bu oyun, CC by-ND 4.0 lisansç altçnda yayçnlandç, bu da kabaca 'Kaynak kodlu bedava yazçlçm yani freeware' ile eüdeßerdir. (FreeDOS iáin paketlenmiü)","mind,mastermind,oyunlar",DOS,"Creative Commons Alçntç-TÅretilemez 4.0 Uluslararasç Kamu Lisansç",fda8bf13a1e86288056a0d0dc13443fbf3213705db7978406d4fb8c50794189d
drmindlt,,"Dr. Mind (Lite)","Dr. Mind, Mastermind (TM) masa oyununun PC uyarlamasçdçr. Lite sÅrÅmÅ resimleri iáermez.","Dr. Mind, tançnmçü bir masa oyununun bir PC uyarlamasçdçr. Bilgisayar gizli bir renk kodu oluüturur ve oyuncu 8 tur iáinde tam deseni bulmak zorundadçr. Her turun ardçndan, bilgisayar, áîzÅmlerle hangi rengin eüleütißine dair ipuálarç verir. Oyun, baülangçáta flulaütçrçlmçü 24 fotoßraf grubuna sahiptir - geáerli bir kod kombinasyonunu her buldußunuzda, bir resimle îdÅllendirilirsiniz. Bu oyun, CC by-ND 4.0 lisansç altçnda yayçnlandç, bu da kabaca 'Kaynak kodlu bedava yazçlçm yani freeware' ile eüdeßerdir. (FreeDOS iáin paketlenmiü)","mind,mastermind,oyunlar",DOS,"Creative Commons Alçntç-TÅretilemez 4.0 Uluslararasç Kamu Lisansç",96a1f28318526de0b21837f16d40d27ff203c52ac36b16bde2007bfda72598ea
drvdiag,,"Drive Diagnostics","Geliütiriciler iáin sÅrÅcÅ/cihaz teühis yardçmcç aracç.","Bu, checkdisk tÅrÅ bir program DE¶òLDòR. òületim sistemi, sÅrÅcÅler iáin driver ve programlar iáin hata ayçklamaya yarayan bir yardçmcç araátçr.","dos geliütirme",DOS,"3 Koüullu BSD Lisansç",e0f7f3738302031d403ce083f11340eb41ff08722bec70d3f4b7e54de33d3c89
drvexch,,DRVEXCH,"DOS Åzerinde sÅrÅcÅ harflerinin yeniden atanmasçna imkÉn verir",,"dos, drive, exchange, swap",DOS,"'Deßiütirilmiü' BSD Lisansç",d619d26fdb8126a9c46f5dd0a7cc096527aa3091762a9b86a8593e0eea50181a
du,,DU,"UNIX 'du' gibi disk kullançmçnç gîrÅntÅle","UNIX 'du' gibi disk kullançmçnç gîrÅntÅler","du, disk kullançmçnç gîrÅntÅle","DOS, FreeDOS","GNU Genel Kamu Lisansç, 2. SÅrÅm",c0054daaf75f98cc24c07aff246d28b37ba345a644d77da180e412b39f170207
dwed,,DosWorld,"Modern tarzda tasarlanmçü, MS-DOS ve 8086/88 CPU (IBM XT seviyeli PC) iáin metin dosyasç dÅzenleyici ve IDE.",,"editor, pascal",DOS,"MIT Lisansç",0a816dab23239d3c3c61cd9d8e3ab750d036c86ee11731ccb4838af88382939a
dwol,,DWOL,"'wake-on-lan' paketleri hesapla ve gînder","'wake-on-lan' paketleri hesaplayçp gînderen kÅáÅk bir araá","dos aß",DOS,"MIT Lisansç",25892eaad3a81679f678643b75cfb8d6dc53661a52f14f732512fa62cdd78a7a
dzemm,,DZEMM,"Doszip Geniületilmiü Bellek Yîneticisi (Expanded Memory Manager (EMM))",,"DOS FreeDOS EMS XMS EMM","DOS WIN32","GNU Genel Kamu Lisansç, 2. SÅrÅm",a7e352ca0543580dbb9d827a6c78764fbe8cfcb9dfc5371535f994e2aa803cd3
e1000pkt,,E1000PKT,"Intel(R) PRO/1000 iáin paket sÅrÅcÅsÅ","Intel(R) PRO/1000 adaptatîrleri iáin paket sÅrÅcÅsÅ, mesela 82544, 82540, 82545, 82541, and 82547 temelli Ethernet kontrolcÅleri iáin.","82544, 82540, 82545, 82541, 82547, GIGPKTDRVR, Gigabit Paket SÅrÅcÅ",DOS,"GNU Genel Kamu Lisansç, 2. SÅrÅm",758a57e81c13d45ab1ccb4a15ef0cd1f3dfe497d7ba3725cd8784b453d13c61f
e100pkt,,E100PKT,"DOS iáin paket sÅrÅcÅsÅ",,"net, ethernet, paket, sÅrÅcÅ, e100, intel","DOS (NASM)","GNU Genel Kamu Lisansç, 3. SÅrÅm",ba36bd9db6c02db960b398bbe8c3d5a394e5091412e3d4561c16eb3c1ee7c3d8
