id,new,title,description,summary,keywords,platforms,copying-policy,sha
nosefart,,Nosefart,NSF Player (NES Music Player).,,"music, player",DOS,"GNU General Public License, Version 2",40b0a19c5756c8056b49a5887400f219645661638c3bc876f21c10dd047791de
noudar,,Dungeons of Noudar 3D,"Ein First-Person-Dungeon-Crawler, der Software-Rendering und Festkomma-Mathematik verwendet.","Ein 2.5D Dungeon-Crawler aus der Ego-Perspektive fÅr den Protected-Mode, geschrieben in C++14(ish) als Liebesbrief an RPGs der 90er. Zu den Soundoptionen gehîren Adlib, PCSpeaker und OPL2LPT.","games, Spiele, rpg",DOS,Modified BSD (2-Clause) License,5b65ec0ad053c5bf121ecbb81f189dfadad4e5d94a4311fef9eb228084c510b2
nro,,nro,Textverarbeitung Ñhnlich nroff auf UNIX.,,"nroff, roff, nro, micro-c","FreeDOS, DOS (Micro-C)",Public Domain,744cd2f63a36ad3e73c0f6146ce10126da8b3c8e7541668ddd6c42fea0776e7f
ntfs,,NTFS,Ermîglicht Zugriff auf NTFS Partitionen.,,"ntfs, partition, file, access",DOS,"GNU General Public License, Version 2",a13641c8514e64de43925e097bd5b4d5d5f7ba418d22c584dc50299efb513fbe
ntool,,NTOOL,"NTOOLS ist eine weiter Inkarnation des Programms NETCAT, basiert auf dem WatTCP Stack.",,"ntool,netcat",DOS,EUPL v1.1,9d6b87432b127888cf7e7d1fb98bce873972f230afc93b6cdc640e65664c6e10
opencp,,OpenCubic Player,"OpenCubic Player ist ein Multi-Format (mp3, wav mid.....) Musik Player.",,"player, music",DOS,"GNU General Public License, Version 2",13556a138160d5b3d3f4781faeb296f96de654b3a72b13982aec5a14c185eb3e
opengem,,OpenGEM desktop,"OpenGEM ist eine nicht-multitaskingfÑhige grafische 16-Bit-BenutzeroberflÑche (GUI) fÅr DOS. Es ist eine erweiterte Distribution von FreeGEM, die Funktionen des ursprÅnglichen Digital Research GEM enthÑlt.",,"atari, gem, opengem, desktop",DOS,"GNU General Public License, Version 2",7f3bd8e8c489c213a951085ae57491260eccf077a1bae60527dd6c8ce77ede02
openxp,*,OpenXP,A text-based Mail program,"CROSS POINT (XP) is a text-based Mail program for many different mailbox networks such as FIDO, ZConnect and naturally also Internet Mail and News.","mail, news","DOS, Windows, OS/2, Linux","GNU General Public License, version 2 or later",e1b7bbedf33752ce842e19c1d89ae19298673ca81790f40b8930353c44984e7c
orangec,,Orange C,"Die Orange Toolchain wurde fÅr DOS/WIN32 entwickelt. Es verwendet Win32-BinÑrdateien zusammen mit Japheths WIN32-Emulator fÅr DOS, um die MSDOS-FunktionalitÑt zu erhalten.","Der Orange C/C++ Compiler ist ein neues Programm, das einen optimierenden Compiler, eine Toolkette und eine IDE umfasst. Der Compiler selbst verwendet verschiedene Standardtechniken sowie einige interessante Techniken, die in der Literatur erwÑhnt werden. Dieser Compiler unterstÅtzt die verschiedenen C-Standards bis C11 und volle UnterstÅtzung fÅr C++ 14. Die IDE fÅr den Compiler ist eine voll ausgestattete C/C++-Sprach-IDE mit einem Farbeditor mit CodevervollstÑndigung, integrierter Make-Funktion, Debugger und einem WIN32 Ressourcen-Editor. Die Werkzeugkette ist sehr generisch und es besteht die Mîglichkeit, sie fÅr eingebettete Plattformen (oder beispielsweise fÅr andere Betriebssysteme) anzupassen, indem verschiedene Linker-Anpassungsdateien zusammen mit Programmen zur Generierung von Backend-Code verwendet werden. Die vorhandenen Programme zur Generierung von Backend-Code unterstÅtzen ausfÅhrbare WIN32- und MSDOS-Formate sowie einen Backend-Generator, der Intel- und Motorola-Hex-Dateien ausgibt. Der Assembler verwendet eine einfache Architekturbeschreibungssprache, um die Codegenerierung anzupassen. Die von diesem Compiler verwendete C-Laufzeitbibliothek ist eine Erweiterung der von CC386 verwendeten RTL. Die Laufzeitbibliothek in diesem Paket hat WIN32-Header und eine Importbibliothek, viele Windows-Programme werden damit kompiliert, obwohl es einige InkompatibilitÑten gibt.","develop, c",DOS,"GNU General Public License, Version 3",5cc51a34e3d9665803fbd2bed3494d4b1bc780bfcf2fcfee0aa029a02d8c3e30
ospedit,,OSPlus Text Editor,Ein freundlicher Text-Editor fÅr DOS.,OSPLus Text Editor: Ein freundlicher Texteditor fÅr DOS. EnthÑlt eine Real Mode und eine Protected Mode (DJGPP) Version.,"text, editor, dos, rtf, txt, wri","DOS (Borland C++ 4.51, DJGPP), FreeDOS","GNU General Public License, Version 2",d6f71523d6dd09eb1b3f8815589d807e74cbd74b94e8be1ede1d1cabb9efb8e0
ospimg,,OSPlus Disk Imager,Tool zum Lesen und Schreiben von Floppy Images.,"Das OSPlus Disk Imager Tool erstellt Floppy Images und schreibt sie auf Festplatte. Diese kînnen dann weitergegeben werden. Auch das ZurÅckschreiben auf eine Diskette ist mîglich. ACHTUNG, die Daten auf der Diskette werden dabei Åberschrieben!","disk, image","DOS, FreeDOS","GNU General Public License, Version 2",b3e6f082348ab501b0a36f171388ecaf7f13d775179958f7171e48cf7ce89fd5
ow,,Open Watcom C Compiler,Open Watcom C/C++ Compiler.,,"watcom, c, compiler",DOS,"Sybase Open Watcom Public License, Version 1.0",01bd05d3b24a95e77a677875971bf63801f3df7fe0417253e608b33272bcae99
ozonegui,,oZone GUI,oZone Desktop Umgebung.,,"freedos, ozone, gui",DOS,GNU GPLv2 and LGPLv2.1,924d0dfe015c2535037f5d0e3deba1bb10db935352817137b5384aa97337c188
p7zip,,7-ZIP,P7zip ist ein schneller Port von 7za (dem Kommandozeilen-Teil von 7zip). 7Z ist einer der Packer mit der hîchsten Kompressionsrate.,,"7zip, p7zip, compression, zip, unzip, arj, Komprimierung, Packer",DOS,"GNU Lesser General Public License, Version 2.1",ee8d4caeb7826aa8dbad0b08a204e4998fc67102b9664f016d3c14eeec0e304e
pacificc,,pacific-c,Freewareversion des Pacific C c Compilers.,,"freedos, compiler, c",DOS,free (source not available),2182f1cb1d054a55cf240627d34401505d86e602644e96bec0c6cdb113003e44
paint2,,powerpaint,"Ein nettes, graphisches Paint Programm von 1998. Es unterstÅtzt paint1 und noch zwei andere Dateiformate. Grafikmodus 13h und eine Maus wird benîtigt.",,"paint, graphics, Grafik",DOS (Pascal),"GNU General Public License, Version 2",361fc4494175de60fe7b7a6310787254489fa3cbddae554a3736357189ae303f
pakupaku,,Paku Paku,Ein Text-Modus Pacman Klon.,,"pacman, games, Spiele",FreeDOS,Public Domain,7602b6e2ce22613bf4ce3130cc3ed98d1af7d827b352528f83ac3c27bd66edb1
part,,Ranish Partition Manager,"Partition Manager, kann: Speichern/Schreiben des MBR, Erstellen und Lîschen von Partitionen, IDE-Informationen anzeigen, Formatieren und éndern der Grî·e von FAT-16 und FAT-32 Dateisystemen. Kommt mit ausgefeilten Bootmanagern.",,"disk, partition, manager, ranish, fdisk, format","DOS, FreeDOS",Public Domain,471ea6d551af897915c05b73118f6c18c3b95e12f3fe87379a06f19568f48dc8
password,,FreeDOS Password,Passwort Programm - HÑlt Fremde von deinem Rechner fern.,,"freedos, password, login, user","DOS, FreeDOS","GNU General Public License, Version 2.1",241291c9fb133edd7ccf817b750e284799aa454dd2104e9ad605b8f3aaa75c81
patchcrt,,PatchCRT,Patch fÅr den Runtime Error 200 in Turbo Pascal Programmen.,,"DOS, Patch, TP7, Pascal",DOS,"Freeware, see documentation",9c5c9a1ae4a8a42f992acbf5d31d894210d42a9bb5c296070e47d44eda449eae
pausesys,,Pause (Config.sys),"GerÑtetreiber, um die Verarbeitung von 'config.sys' anzuhalten.",,"dos, boot, config, fdconfig, system, driver",DOS,'Modified' BSD License,6df7b787d5f609021166d06493f44e68defe0b056398e0399881bc41d3f7c6ec
pbox,,PasswordBox,Ein Konsolen-Passwort-Manager mit AES-verschlÅsseltem Passwortspeicher.,,"password,manager",DOS,"GNU General Public License, Version 3",deb45826de3953fa8f006a485cc05ee619373d65cc947f475300b84d7a64dc7b
pcisleep,,PCISLEEP,PCISLEEP zeigt PCI-Karten an und schickt sie schlafen.,,"PCISleep, pci, card, vga, sleep, list",DOS,"GNU General Public License, Version 2",4ad400c68b106719c2feb57c2abf3572369fe2246be178f47bb36ae0fdfda905
pdtree,,pdTree,"Zeigt die Ordnerstruktur eines Laufwerks oder Pfads grafisch an. Wenn die LFN-API verfÅgbar ist, kann es auch lange Dateinamen. Support fÅr message catalogs in verschiedenen Sprachen (mit cats). LÑuft auf DOS und Windows NT/9x.",,"tree, freedos, DOS, Win32","DOS (TC30, BC31), Win32 (VC5, BCC55)",Public Domain (optional use of LGPL catgets by Jim Hall),a92b67d2d4800e90e9ab77767570ef7f1d32482d35b0a17008c3fd5a8c53a279
perl,,Perl,"Perl ist eine Sprache die Funktionen von C, sed, awk und shell vereint.",,perl,DOS,GNU General Public License,6c6f5191d2b4d3f428805d20c3bce35cd42f9e6c324a2ffd643271ef77046e08
pg,,PG (PaGer),Zeigt den Inhalt einer Textdatei seitenweise an.,,"page, pg, text, show text","DOS + Turbo C + NASM, FreeDOSA","GNU General Public License, Version 2",e37a766817800dd0a725d71cea0e17da48deedca40e5260256aee0523a1728a2
pgme,,Program Manager Eternity,Ein voll konfigurierbarer Multi-MenÅ Application Launcher fÅr DOS. Kommt mit Font  Designer und einigen anderen Tools. Benîtigt Maus.,,Menu Launcher dos launch pgm pgme efntdsgn menu kiosk 16 bit,DOS,"GNU General Public License, Version 2",4c0bea2ee8503d03bf1ae496245896024bfe590a1a0b079d525715b06f61909d
pico,,Pico,Einfacher Texteditor im Stil des Pine Composers.,,editor,DOS,GNU General Public License,e58fa7a6b86ae2031b4d2935a2e12ecb065890fb70d64b2841c9a3350968abe7
picosntp,,picoSNTP,"SNTP Client fÅr DOS, basiert auf picoTCP.",,"NTP, SNTP",DOS,"GNU General Public License, Version 2",7b10186b812a3f36dc0458303dac7a57f0911b1fa5bc69c2e516429087a227d9
picotcp,,picoTCP,PicoTCP Netzwerk-Stack (Bibliothek und Konfigurationstools),,"network, tcp, stack",DOS,"GNU General Public License, Version 2",ee1a1faaa3feb4ff151615334d58771cd40d1cdd421f395a6cdd398016f11c52
ping,,ping,Das Ping Internet Diagnosetool. Kommt aus der Watt-32 v2.2 Suite.,,ping,FreeDOS,GNU General Public License,c4aa6084bf1f8cb86bc52b8b8de155a2de8b907186c70edd574255e66a36654e
pkgtools,,Package Tools,Die allgemeinen Wartungsutilities fÅr FreeDOS-Pakete.,"Dienstprogramme zum Erstellen und Anzeigen von Informationen Åber installierte FreeDOS-Pakete. Eventuell werden auch noch Dienstprogramme zum Verschieben, Lîschen und DurchfÅhren anderer allgemeiner Paketwartungen hinzugefÅgt werden.","dos 16 bit, asm, pascal",DOS,Mozilla Public License Version 2.0,d07bb7ace485f3044f699cc0d96a890a40a268f6ef3398c57535b368a6ee3bb6
pmodew,,PMODE/W,PMODE/W ist ein DOS-Extender fÅr die Verwendung mit dem Watcom C/C++-Compiler. Es ist als ein ziemlich funktionaler kompatibler Ersatz fÅr DOS4GW.EXE konzipiert.,,"extender, DPMI, DJGPP, DOS/4G","DOS, FreeDOS",Free w/Sources (No Derivative Works),83d4dea2288bcd865d94fed98bab6903684e52df05d01b19eb704aae8bb6f8c0
pngcrush,,pngcrush,PNG Komprimierungs- / Optimierungstool.,,png compression,DOS,zlib/libpng License,8781a37b9b69dae8053fe8060a3e09563bf1238954f441308d6b508cb1a0e54a
print,,PRINT,"Drucke Sachen im Hintergrund, wÑhrend du andere Dinge tust...",,"print, spool, lpr","DOS, FreeDOS","GNU General Public License, Version 2",7ac6220a40f33943c430c98ad8dfdeaf8b539edbeef02760243f4df80d2d3746
printq,,PrintQ,Ein externer Druckwarteschlangen-Manager fÅr FreeDOS PRINT.,,"print, manager",FreeDOS,,bf90921c667bea86aa82d669a6592c4963291595a49f71820ae5a59657c15442
prntscr,,PrintScreen,Sendet PrintScreen-Anfragen an eine Datei statt an den Drucker.,,"DOS, print",DOS,"Freeware, see documentation",79d06f6832d89981ad61613e33a62148eaa2f43df916224ad654a576757dad4d
prntscrf,,PrintScreen FF,"éndert PrintScreen-Anforderungen, um jede auf ein neues Blatt Papier zu setzen.",,"DOS, print",DOS,"Freeware, see documentation",092de64c388153cf7b2948a5bf62736f55a3da0b9e3d15eb069451ad9cd53266
psrinvad,,INVADERS,Space Invaders Klon.,,"Space Invaders, Arcade, Games, Spiele","DOS, TASM/MASM/A86/LZASM/JWASM/WASM/NASM/FASM/OCTASM/TMA/WOLF",Open Source,0889196d668bdf498ed516542bc400a122b9f0667fe4c9baf5b2995ce3e556e3
qtetris,,TETRIS Queen,"Ein Klon des TETRIS Spiels, gleichzeitig ein Tribut an die Band Queen.",,"tetris, games, Spiele",DOS,"GNU General Public License, Version 2",086f4466d40074e69f03af6d5afd9b3b53c00177cf86ce85a9ab3d3bfe0f1b30
quadnet,,Quadnet,Rasanter kosmischer Shooter.,,"shooter, games, Spiele",DOS,Freeware,bf596e34beec369888cfbe7f7b97f26c709f0718dd2195dec71b103066a9e269
raread,,raread,"Erzeugt ein Image einer Floppy (Diskette), welches mit RAWRITE wieder geschrieben werden kann.",,"raw, read, floppy, image","DOS, FreeDOS","GNU General Public License, Version 2",9937e8ff2aabcac772f4d395765749735fd2b56aa4969ba18b9e9e14c0c8c54f
rawrite,,rawrite,Ein Floppy-Image von RAREAD auf eine Diskette schreiben.,,"floppy, write, rawrite","DOS, FreeDOS",Source code available (open),a1c0f4679778b6575d5f6b6988d3c3cb0493814a3d1218be4158c6db84ea8758
rcal,,rcal,"ein Taschenrechner fÅr gro·e Zahlen mit Gleitkomma, der die Taschenrechner mit Papierrollen nachahmt. 8086+.",,"calc, calculator, Taschenrechner",DOS,MIT License,d9921cf64743c4e906d2f4bbb8795d761c0f3e547d5ffd87dbe6fe8532d5ea3c
rdisk,,RDISK,"RDISK ist ein Treiber, der aus XMS-Speicher eine bis zu 2 GB  gro·e RAM-Disk erstellt.",,"disk, driver, memory, ramdisk, rdisk, xms",DOS,Free w/sources,dfbfa32dbcebfe3355a3027a547c68ae32b8f27b234b5526dc4c8b4ebbc11f4d
recover,,RECOVER,Stellt Disketten oder verlorenen Dateien wieder her.,,"Datenrettung, recover, disks, files","DOS, FreeDOS","GNU General Public License, Version 2",16b93e7b6f9ade82162a05ef57e129e0b2189e8c0b2b8558068412710f9dbd4a
regina,,Regina REXX,Port des Regina Rexx Interpreters mit SAA Rexx API Support.,,"Regina,REXX",DOS,"GNU Library General Public License, Version 2",76bb71de0a02f49a04119133421ed703c70b30ef4adf809ae54e554835c2666e
replace,,REPLACE,Ersetzt Dateien gleichen Namens im Zielverzeichnis durch die Dateien des Quellverzeichnisses.,,"copy, replace","DOS, FreeDOS","GNU General Public License, Version 2",da41f768f4f5eb789a2744672f5b22a3317cc15e421fd03748bb6f48bb560f7d
rerror,*,Rerror,"Captures stderr and stdout output from programs, and saves them to a file.",,"stderr, stdout, capture, output",DOS (Micro-C),Free,7bf8559c6d863e8d30d24ff54cafd700196a2005a327705a852338a8c5216c38
ripcord,,RIPCORD,Gibt Versionsinformationen zu jedem Programm in dieser Distribution an.,,freedos dos ripcord version program number,"DOS, FreeDOS",Public Domain,8441c025251ca72b8079b69559fa4ed545bc9014be3e2f8c85282e75ce3f780f
romdsk,,ROMDSK,"ROM Disk ToolKit um einen DOS Kernel aus einem ROM zu starten (EPROM, Flash).",,ROM disk EPROM flash EEPROM DOS freedos kernel boot INT19H,"DOS (TASMB), FreeDOS","GNU General Public License, Version 2",56c64c9311b0007951d98d7d6cea6994017f54743dcf5cd006d979eeb92ee918
romos,,ROMOS,ROMOS kann FreeDOS aus einem externen ROM oder dem System-BIOS des Rechner ohne Disk starten.,,"ROM,BIOS,Flash,ISA ROM module,DOS,NASM,AWARD,HOTFLASH,CPUID,microcode",OS unabhÑngiger x86 Code (verwenden Sie NASM Compiler),"GNU General Public License, Version 2",7446dc610875a936fb1f84d5f3d999e7ab4bc5a53c8f858d3b0787d9b3a610bd
row4,,Four in a row,vertikales Brettspiel.,,"games, Spiele","GNU/Linux, DOS (bcc), Windows, Web (CGI)","GNU Affero General Public License, version 3 or later",4355f335cbe07ba345931c3926b2ef8b2406f6f57c238e1961bbafc426686610
rsync,,rsync,"Rsync ist ein Tool zum Synchronisieren von Dateien und Verzeichnissen von einem Ort zum anderen. Im Delta-Verfahren wird Bandbreite gespart. Dieser rsync port ist nur ein Teil des vollen rsync, teilweise wegen Speicherlimitierungen und Limitierungen die DOS mit sich bringt. Diese Implementierung bringt keinen Server, keinen rsh/ssh Support, Dateinamen auf dem Server mÅssen im DOS Format sein und Komprimierung fehlt auch.",,rsync,DOS,"GNU General Public License, Version 2",577c372b114f079bce4cf321c08067f1d3b30d27728ba923d9c15232a8cc5e13
runtime,,runtime,Misst die Zeit zum AusfÅhren eines Programms.,,"dos, run, time, timer",DOS (Borland C) **benîtigt Cats (GNU LGPL),GNU General Public License,e556e207ec6e2ef8843162f843a3c61fa401cda5ca08309ca954951a095b7f5f
samcfg,,SAMCFG,Set von Beispieldateien zum Erstellen von C:\CONFIG.SYS und C:\AUTOEXEC.BAT.,,"freedos, sample, configuration, config.sys, autoexec.bat, batch, script","DOS, FreeDOS",Public domain,04861adbfafb0d33e3f17aa427ee7f20f5a35906b22f99f4b656f3ff272c9ea6
sayswho,*,SaysWho,A simple memory game.,"A simple classic memory game. (Requires a 386+, PC speaker recommended)",dos game,DOS,BSD 3-Clause License,b70aed44804f491e6c0362af02132e6044c4fb29d275b72ba7fa27de68417f2d
sbmix,,SBMix,Mischereinstellungen von SoundBlaster Pro (und kompatiblen) anzeigen und Ñndern.,"SBMIX ist ein kleines Programm zum Anzeigen und éndern von SoundBlaster Pro (und kompatiblen) Mixereinstellungen, d. h. Master-, Wave-, FM-, CD-, Line- und Mic-LautstÑrken, direkt Åber die DOS-Befehlszeile. Bei einigen Karten kann es erforderlich sein, unter normalem DOS irgendetwas zu hîren, da einige Karten mit Null-LautstÑrke initialisiert werden.","dos, sound blaster, audio, volume",DOS,'Modified' BSD License,9ed8ef8c98667244e1ac9bb88cefa8c59bc4661937f6e192671ac247f515a2ee
sdwrgmpd,,SideWinder GamePad Driver,Verwenden Sie Ihr Microsoft SideWinder GamePad in DOS.,,"DOS, games, Spiele",DOS,"Freeware, see documentation",8a7bc3a0449fcfff7e51bbf50d92050a51aea74897900fc73e899fc68b757ef0
seal,,SEAL,"SEAL ist eine grafische 32Bit BenutzeroberflÑche fÅr DOS. Es hat einige fortgeschrittene Features, wie z.B. ein dynamisches Linkersystem, Sound und andere Multimediafunktionen und ist mehrsprachig.",,"seal, GUI, DOS",FreeDOS,"GNU General Public License, Version 2",230780f41fd5846bfed15b07dca0fd27efd3322d64128689c9612a28137b16b5
search,,Search,Findet Dateien auf dem Computer.,,"freedos, search",DOS,"GNU General Public License, Version 2",edea9aa8b12ba9e01b3fba45a10e3604683047d00b0368d26ad918b1ab2f9559
senet,,Senet,Ein sehr altes Spiel aus dem alten égypten.,"Senet ist ein sehr altes Spiel, das bis ins alte égypten zurÅckreicht. Da es so alt ist und niemand im alten égypten die Regeln fÅr spÑtere Generationen aufbewahrt hat, sind die genauen Regeln ein RÑtsel. Historiker haben versucht, die Regeln von Senet herauszufinden, aber sie sind sich in Details nicht einig.","Games, Spiele",DOS,"GNU General Public License, Version 2",588aed8e23387ac2b40e63e2801125fea9525ac9dfdaba31802ed04de3d41df6
serilmon,,Serial,TSR zur öberwachung des aktuellen Status der seriellen COM-Ports.,,"DOS, games, Spiele",DOS,"Freeware, see documentation",3dccdcdb1d79efff3f7e2096dde5382b9f4bc9b0d6cf9322ce8e866d9478e066
setedit,,setedit,"Ein Programmier-Editor fÅr DJGPP, Ñhnlich der Borland C++ IDE und RHIDE.",Setedit ist ein freundlicher Konsolen-Texteditor mit dem Look-And-Feel des Borland Editors fÅr DOS. (Anmerkung: setedit funktioniert nicht unter DOSBOX),"editor, unicode, DJGPP",DOS,"GNU General Public License, Version 2",0b9e40c1ded9af0e56caec6ddd5480ba531020a90be05620b4e8bc581f80f3f3
setlock,,SetLock,"Caps, Num und Scroll Lock Tasten per Software steuern.",,"lock, caps, num, scroll, set","DOS, FreeDOS","GNU General Public License, Version 2",f8e5170eb5942f428a9797efc7e2a9872e80506189382ed2b74d146a07d56820
share,,SHARE,File-Sharing und Sperren von Dateien - Nur auf FreeDOS,,"share,file sharing",FreeDOS,GNU General Public License,3c1218e3885cd59890acaee791273d20b4ef437ac6218ae5488e4fd4473ea5d8
shareext,,shext,Share Extender,,share extension,"DOS, FreeDOS","GNU General Public License, Version 2",11bc5c05de37564e4e842a514235eb1ed12caab17e5a5d45331f10299bfae890
shsucd,,SHSUCD Suite,"Die SHSUCD-Suite ist eine Reihe von Programmen, die sich mit der CD-ROM befassen. (au·er SHSUCDX).","Die SHSUCD-Suite ist eine Reihe von Programmen, die sich mit der CD-ROM befassen. Sie ermîglichen den Zugriff auf die CD-ROM als normalen Laufwerksbuchstaben, erstellen eine Image-Datei aus dem Inhalt einer CD-ROM, greifen auf eine Image-Datei als Laufwerk zu und testen bestimmte CD-ROM-Funktionen. SHSUCDX-BinÑrdateien sind in diesem Paket nicht enthalten, um keinen Konflikt mit dem SHSUCDX-Paket zu verursachen.","mscdex, shsucdex, fdcdex, cdrom, atapicdd, xcdrom, shsucdx, shsucdhd, shsucdrd, shsudvhd, shsucdri, omi, isobar, cdtest, smarter","DOS (NASM), FreeDOS","Open Source (copyright reserved, free use program)",4df00f8ce6f643dd19a8c9177a147eb397d0d2629c42d881ed89dd63a9b8d9ab
shsucdx,,SHSUCDX,Freier CDROM Extender fÅr DOS,,"mscdex, shsucdex, fdcdex, cdrom, atapicdd, xcdrom","DOS (NASM), FreeDOS","Open Source (copyright reserved, free use program)",a38290990cc82253090d53b6af7c00f2868d95bb89d11e8862bbdaf98739e755
shsufdrv,,SHSUFDRV,SHSUFDRV ist ein Treiber fÅr Floppy- und Festplattenimages. SHSURDRV kopiert ein Image in den Arbeitsspeicher und/oder erstellt Ramdrives.,,"Treiber driver, floppy, images, hard disk, ram drive","DOS, FreeDOS",Freeware / source code available,6d7dbad861a8068bacca6e71711b069418b4b91cd7ce6df76dce6d34f02c4fa6
simcoupe,,SimCoupe,Ein SAM Coupe Emulator.,,"sam, coupe, emulator","DOS, Windows, MacOS X, GNU/Linux, Windows Mobile, BeOS, QNX, OS/2, AmigaOS, PlayStation Portable, GP2X","GNU General Public License, Version 2",b95d400f7ad73a05ca31a70757c705d2f76f832a2ea5d43b0508b282c794f7af
sleep,,sleep,"Sleep ist dem gleichnamigen UNIX-Tool Ñhnlich. Sleep kann die AusfÅhrung von Batchdateien fÅr eine bestimmte Zeit pausieren. Sleep gibt an Betriebssysteme, die dies unterstÅtzen, Zeitscheiben ab. Sleep erkennt und berÅcksichtigt auch den DOS-Switchar.",,"Erweiterung extension, utility, sleep","DOS, FreeDOS","GNU General Public License, Version 2",7e2794fbeca3a4eb2172050a2d0baeea8f437648663d08aee1e2578e65e87261
slicer,,File Slicer,Ein einfaches Archiv- und Datei-Slicing/Spanning-Dienstprogramm fÅr DOS. (UPX-komprimiert).,Ein einfaches Archivierungsdienstprogramm (kein Dateikomprimierungsprogramm) zum Kategorisieren und Splitten gro·er Dateien und Verzeichnisse auf kleinere Medien. Es erfordert einen 8086 mit EGA oder besserer Grafik. (UPX-komprimiert),dos 16 bit file archive span split slice,DOS,Simplified (2-Clause) BSD License,4485f4a7716065be8588d46ebf6dfbce0977769e24e44f8b5b6dd75a476444bd
slowdown,,SLOWDOWN,Verlangsamt einen schnellen Computer. Die Geschwindigkeit ist vollstÑndig Åber die Befehlszeile oder Åber Hotkeys konfigurierbar. Bietet verschiedene Methoden oder Modi um den Computer langsamer zu machen.,,slowdown speed,DOS,"Freeware, see documentation",ad4f6138b99f7e5c281128eb0babaebb1c57ca35fb3e93a31e6abadcc96152f8
smallbas,*,SmallBASIC,SmallBASIC Interpreter,,"freedos, basic","PalmOS, VTOS, Franklin's, Linux, Win32, DOS",GNU GPL,980527d5a73a9fc40cec0e9b1cd26b7a1bb2ce4e14b86132f76dc965e419a37d
smiley,,Smiley,"Ein einfaches Spiel im Stil von Pong (VGA, 386+)","Ein einfaches Spiel im Pong-Stil, hauptsÑchlich zum Testen verschiedener Aspekte der Inferno Game Engine. Erfordert VGA und 386+. Eine Maus wird dringend empfohlen.","DOS, games, Spiele",DOS,BSD 3-Clause License,298b004fca325f2efdf88c3914ba428353515fb76ae5032e1b9645ef72812785
sneese,,SNEeSe,SNEeSe ist ein Super NintEndo Entertainment Systememulator.,,"nintendo, emulator, games, Spiele","DOS, Windows, GNU/Linux, Unix, BeOS",Clarified Artistic License,9b9f4624685e10f269d3f4f1153ddc91cf4d9dee18f7fa701fcee83409b0f9cf
snova,,Supernova,"Textbasierter Adventure Spielesatz, welcher in der Zukunft spielt.",,"games, Spiele",DOS,"GNU General Public License, Version 2",3083f97f835d1a018e1af82832843362c981a19ef9ce2ac3f53db0d6883146b6
sort,,sort,"Sortiert den Inhalt einer Textdatei, optional mit der NLS-Sortierungstabelle.",,"sort, text, file","DOS (z.B. Borland Turbo C), enthÑlt eigene KITTEN Bibliotheksversion, FreeDOS","GNU General Public License, Version 2",a186099808deaa4982b46efcf960b41d4934a87778e3f3a7f869578a10dc513a
spool,,Spool,Druckt im Hintergrund. Braucht das DOS-Tool PRINT nicht.,,"print, spool, spooler","DOS, FreeDOS",Public Domain,45fda35027d78508d7530d7feaebd9151c7a4e9fae5d5291a83b80a844fa3b8a
sqlite,,SQLite,Eine einbettbare SQL Database Engine.,,"sql, sqlite",DOS,Public Domain,3db72ed983fc7ac75a8da8bc305436a9e189fe4ef764b750ffb6e3c1a8fdf26f
srdisk,,SRDISK (resizeable RAM disk),Grî·enverÑnderbare Ramdisk. SRDISK ist schnell und kann mit mehr als 32MB XMS und EMS Speicher umgehen. Die Grî·e kann ohne Neustart oder Datenverlust geÑndert werden. Diskcopy kompatibel.,,"extension, utility, ramdisk","DOS, FreeDOS","GNU General Public License, Version 2",2b2abf288ff6038a8941e4f3ff454c138d4a9b6fba057a853b2d9a0b858cca54
ssh2dos,,SSH2DOS,"SSH Client fÅr das SSH Protokoll v. 2.0. EnthÑlt au·erdem SCP, SFTP und telnet in 8086 und 80386 Versionen.",,ssh protocol network communication remote access,DOS (OpenWatcom 1.x),"GNU General Public License, Version 2",3227e40de55096e230d326c353fd6d408299da03d05d543654f003bd2da09c83
sshdos,,SSHDOS,"SSH Client fÅr DOS. EnthÑlt au·erdem SSH, SCP und SFTP in 8086 und 80386 Versionen.",,ssh protocol network communication remote access,"DOS (Borland C 3.1, DJGPP 2.03)","GNU General Public License, Version 2",459e6b2576d69aede1c631d2b29aef58b4db5dfe275564d2e4662ba29fbc5d8c
stamp,,stamp,"Setzen, Lesen und Filtern der Zeitstempel von Dateien.",,"freedos, file, Datei, timestamp, Zeitstempel","DOS, FreeDOS","GNU General Public License, Version 2",ec61f8d4411c85cd42b9daa429dfb9adf2629e73e354b0581fba82759b2d3901
start,,Start,Startet ein FreeDOS Programm.,,"start, launch","DOS, FreeDOS","Express Software Public License, Version 1",f897c3e6896ec3ecad3e4a6788f4de30f2587165fe7c1ccf41c89fa376944c9c
sudoku86,,sudoku86,Ein 16bit Sudoku Spiel fÅr DOS auf 8086/8088 CPUs.,,"sudoku, games, Spiele",DOS,Simplified (2-Clause) BSD License,d785b983ea2a051dee75dd5e2a2386945148fc31c162753fab8ebfcd096afd39
suppls,,SUPPL (lib),Eine grosse Bibliothek mit nÅtzlichen Funktionen.,,"Bibliothek c, programming, library, supplemental",DOS,"GNU General Public License, Version 2",6dc08dee23d5670cc9410a55695744b3f133367a45ea2a76ea26d83d90c8f1d3
