id,new,title,description,summary,keywords,platforms,copying-policy,sha
append,,APPEND,APPEND lÜter program îppna datafiler i angivna kataloger som om de befanns sig i den aktuella katalogen.,,"freedos, append, data, filer, kataloger",DOS (nasm),"GNU General Public License, Version 2",be4867b641c79edfb5154c6b51983f8d04a2ee91b0cc8d976305f6f90ffc464a
arachne,,Arachne,en webblÑsare fîr DOS (8086- & i386-versioner),,"nÑtverk, www, webblÑsare",DOS,"GNU General Public License, Version 2",e87fdf644a70500bfd514ab1132f59925805bf568c3b8f64be58128fcb852303
arj,,ARJ,ARJ-arkivprogrammet med îppen kÑlkod.,,,DOS,GNU General Public License,6583c675bb9460b10d6926f79f097591a5ec3cd7b19ee210b51216561d2d9509
assign,,assign,Tilldela en enhetsbokstav till en annan enhet,,"freedos, assign",dos,"GNU General Public License, Version 2",c9d67e6ac05a4de12faa7da308107b0740541646ebe167894d223fe22bad3a78
atapicdd,,ATAPICDD,public domain ATAPI (IDE) CD-ROM DOS-enhetsdrivrutin,,DOS CD-ROM-enhetsdrivrutin,DOS (NASM/TASM),public domain,500a557e1aab84fc6f609c631a251792c44408242cdda8d654dc08e88ddd0ba8
attrib,,attrib,Visa och sÑtt filattribut,,"freedos, attrib",dos,"GNU General Public License, Version 2",ea157f5533d1a44a7bc686cb2e611ee249e7d74c92937786084a97cdbaa84e9c
b64,,b64,Verktyg som implementerat Content-Transfer-Encoding-standarden Base64 beskriven i RFC1113.,,"b64,base64",DOS,MIT license,ea933c997a1c943f766165205ffef8054a6c696eedeeeae89cc0fbe4aca083e8
basec,,basec,BASEC (BASic Emulator Kompilator) Ñr en p-kodskompilator,,"basic, programmering","DOS (djgpp), Sparc-Sun-Solaris, OpenBSD, SGI-IRIX, Linux(x86)",GPL,b6535a5c6a8887f158fed4a0a19507c29c5fd0abc60455568cd91386fdf47707
batt,,batt,Ett litet program fîr att visa information om aktuell strîm- och batteristatus,"BATT Ñr ett litet program fîr att visa information om aktuell strîm- och batteristatus (ÜterstÜende laddning och batteridriftstid), vilket kan vara kritiskt i mobila miljîer men inte lÑttillgÑngligt under DOS, Ñven om det inte Ñr svÜrt att anvÑnda Advanced Power Management BIOS-grÑnssnittet. Det Ñr designat fîr att kîra under ren DOS och fungerar inte nîdvÑndigtvis under MS Windows.","dos, apm, batteri, strîmspar",DOS,Modifierad BSD-licens,0170830ccde1a585897d4ed5904c5c17c00cb80bf590a892d1503c0b67bac374
bcc,,bcc - Bruce's C compiler,Bruce's C compiler Ñr en enkel C-kompilator som producerar 8086-assembler fîr minnesmodellerna tiny/small.,,"K&R,C89,C,kompilator",DOS,"GNU General Public License, Version 2",1fd48686ae5cb8672f64c13f89eea90b7df1882d279fb33ba0a1410a6284ad27
biew,,Biew,Biew Ñr en binÑr/hexadecimal visare/redigerare. (krÑver i686+),,"Biew, binÑr, hexadecimal, visare, redigerarer",DOS,GNU General Public License,0af2c2a565f27276d76bea6bda530cdaeec915d9b6716a0118f3b696934a6b9c
bin2asm,,Bin2Asm,Enkelt program fîr att konvertera en binÑrfil till datafil fîr assembler,,dos utveckling,DOS,3-klausulers BSD-licens,5a1719cbf8e9addcec6b652abf8e8ad036256aa6afd20d863eefa8958b1ba130
bin2c,,bin2c,Konvertor frÜn BIN-fil till C-kÑllkod,,"freedos, binÑr, c, konvertera",dos,GPL,eb8e1fd8125ab9897a1c76ba5ea4d7878de60a267f0a1af862301208f5d7cb22
bladeenc,,BladeEnc,Blade's MP3 Encoder genererar MP3-filer frÜn WAV/AIFF/RAW-data,,"mp3, kodare",DOS,"GNU Lesser General Public License, Version 2.1",efb25a163ed0d864e2232ca180771ced27698ea1201a539dcdaa9b1049e792a4
blkdrop,*,BlockDrop,A falling block game,A falling block game that is nothing like Tetris. (Requires a mouse and 386+),dos game,DOS,BSD 3-Clause License,199171a5124daaf266f823287a3d0c492069aa91ec3d32ea2c61dbe21dd38547
blocek,,Blocek,En grafisk textredigerare med stîd fîr unicode och bildformat,,"redigerare, unicode",DOS,GNU General Public License,2182159fd8b42752687e90519aa5741439abd00409571d747f342c933831860f
blwcbc,,BLW-CBC,Blowfish-krypterings program fîr DOS (med kÑllkod),"BLOWFISH I CBC-lÑge v1.5a Ñr en T-Pascal 7.0-implementation av krypteringsalgoritmen Blowfish sÜ som den beskrevs i Dr Dobb's, April 1994. Detta arkiv inkluderar kÑllkod fîr Blowfish-enheten, BlowFish-CBC-enheten och en BLW-CBC-enhet som demonstrerar anvÑndning. Tack till Bruce Schneier, algoritmens fîrfattare.",dos blowfish kryptering,DOS,Public Domain,3c4e0eecd9d351b17b9c463c26faf9f8b5ff1292d2863bed5bdd97fe7383af2f
bmp2png,,bmp2png,Kommandoradsverktyg som konverterar BMP-bilder till PNG (och omvÑnt),,"bmp,png",DOS,Fri programvara (med kÑllkod),f89b701d8e8d154e224ec2b8f737e22e38da626a69b970f1baf22380e3fb60f9
bolitare,,Bolitaire,En DOS-klon av Freecel,,,,"GNU General Public License, Version 2",d6b7ff56e342d194e8e5b5f32a2525e5e77c772065ace7fea91ed8ee6e2464ee
boom,,Boom,En GPL-portering av Doom-kÑllkoden. Paketerad med FreeDoom fîr att fÜ en komplett spelupplevelse.,,"doom,boom,freedoom",DOS,"GNU General Public License, Version 2",73e25608b7963f0b973f59d591f02980c3ced7d1b661292c8b5cfd6c10fe0c9c
bootfix,,Bootfix,Bootfix Ñr ett test- och fixverktyg fîr startsektorer.,,"Bootfix, uppstart, sektor, mbr, disk",DOS,"GNU General Public License, Version 2",b567aa129ba466769e9e6301432fa1af602a73db4cb95823c33f602211542aa4
bootmgr,,multi-BOOT ManaGeR,"Starta frÜn flera hÜrddiskar, partitioner eller diskett",,"dos, uppstart",DOS,Modifierad BSD-licens,d3f414ca45f74da7a360e6bd3c5753b0cf681096a58c63d92b1cdcc7cf3f3700
bsdtail,,BSD tail,Visa sista delen av en fil.,Direkt portering av 'TAIL' version 5.2 frÜn BSD 4.3.,"tail, unix, bsd, fil","DOS, FreeDOS",BSD-licens,c3d34e507b4220a80cd3fb72dd1f0fcebb14e373f1bc160f7426a48abe399096
bsum,,BSUM,berÑknar BSD-kontrollsummor fîr filer,bsum Ñr ett litet verktyg (256 byte!) som berÑknar BSD-kontrollsummor,dos,DOS,MIT-licens,8ef23e5a3d3de87f0943a9540313543001643b6c314aac7e2675b74afc124580
btitanic,,Beyond the Titanic,Testbaserat Ñventyrsspel i Infocom-stil.,,,DOS,"GNU General Public License, Version 2",f3a9238dec239468af162003c816dc356d45ca49c7a19ee235f7d7864548d365
bwbasic,,Bywater BASIC,Bywater BASIC-tolk,"Bywater BASIC-tolk (bwBASIC) implementerar en stîrre îvermÑngd av ANSI-standarden fîr Minimal BASIC (X3.60-1978) och en betydande delmÑngd av ANSI-standarden fîr Full-BASIC (X3.113-1987), och mÜnga klassiska BASIC-dialekter i C. (AnvÑnder CauseWay DOS Extender som Ñr public domain)","basic, quickbasic, qbasic",DOS,"GNU General Public License, Version 2",ce2caba03b495dc037912e67d6d64b6062b49c668be328641cff0c9ab8c22a1d
bz2,,BZIP2,BZIP2-kompressionprogram,,"bzip, bunzip, zip, unzip, komprimerare","DOS, FreeDOS, Linux, Windows","ôppen kÑllkod, se licensfil",7b614c3df80322ba5ed7721650761b5eab592c1a9334a4d85d492381d5b5aca7
cabext,,CABExtract,CABExtract kan extrahera filer frÜn en mÑngd olika Microsoft CAB-format.,,"cab, komprimerat, arkiv",DOS,"GNU General Public License, Version 3",b5cacfd94d56be8c55703ebd79258e970e1fb6c39dbeffdf929c7ce9e9762c53
cal,,cal,"Kalenderprogram, i stil med UNIX cal",,freedos,dos,Freeware with source,1162fd8a16abd381e1b07dabf039d0f673da4fc0539edd5844dd12f259e31736
calc387,,CALC387,"liten (1K) kommandoradskalkylator, krÑver en 387+ FPU",,kalkyl,dos,Freeware w/sources,9215ab8108387d05704cb4f542a17ff246c73b206d496cedfcaff02318f5c0ef
callver,,Callver,SÑtter DOS-versionen under ett programs kîrning.,,Dos FreeDOS setver dosver callver version,DOS (nasm),Public Domain,2a8010547632622d13a0077b91563c33fcf3e1c9c2190e7d9e83c5dde7797fef
